,q_timestamp,db_timestamp,snow_timestamp,night_timestamp,serie,new_serie
1030,1439480582668137,1447412459902977,1422955104417147,1415986606006439,334,
1031,1439480583105645,1447412460277983,1422955104854591,1415986606256406,334,
1032,1439480583543149,1447412460652986,1422955105292035,1415986606506369,334,
1033,1439480583980657,1447412461027990,1422955105729479,1415986606818830,334,
1034,1439480584418166,1447412461465497,1422955106104430,1415986607068794,334,
1035,1439478994893204,1447411399704108,1422954234466790,1415985759995229,184,
1036,1439478995143210,1447411399954111,1422954234841741,1415985760307682,184,
1037,1439478995393213,1447411400204114,1422954235216692,1415985760557653,184,
1038,1439478995643215,1447411400454116,1422954235591644,1415985760870110,184,
1039,1439478995893217,1447411400704120,1422954235904103,1415985761182569,184,
1040,1439481077926057,1447413249286679,1422955615414092,1415987385714351,463,
1041,1439481078426069,1447413249661681,1422955615976521,1415987386089299,463,
1042,1439481078926074,1447413250036685,1422955616476456,1415987386526738,463,
1043,1439481079426078,1447413250474186,1422955616976392,1415987386901689,463,
1044,1439481079926082,1447413250974192,1422955617413836,1415987387339132,463,
1045,1439480721670363,1447412603967058,1422955273082992,1415986874157951,367,
1046,1439480721982865,1447412623404768,1422955275957625,1415986874970340,367,
1047,1439480722357870,1447412657842635,1422955277144972,1415986875657749,367,
1048,1439480722670373,1447412659030151,1422955277957368,1415986876282664,367,
1049,1439480722982876,1447412659842659,1422955278582288,1415986876845089,367,
1050,1439481072800969,1447413244411633,1422955607352625,1415987379152731,461,
1051,1439481073050974,1447413244661632,1422955607665085,1415987379527680,461,
1052,1439481073300980,1447413244911639,1422955607977545,1415987379840137,461,
1053,1439481073550983,1447413245161638,1422955608290005,1415987380215087,461,
1054,1439481073800988,1447413245411640,1422955608664957,1415987380527541,461,
1055,1439478870203796,1447411259577642,1422953822707821,1415985642573568,155,
1056,1439478871016308,1447411260327652,1422953823145264,1415985652009798,155,
1057,1439478871891325,1447411260952660,1422953823645198,1415985653009662,155,
1058,1439478872953843,1447411261515166,1422953824145133,1415985653634577,155,
1059,1439478874328869,1447411262077673,1422953824645069,1415985654134511,155,
1060,1439478379384023,1447410665571670,1422953298088916,1415985129767872,37,
1061,1439478379696528,1447410665821671,1422953298338883,1415985130017835,37,
1062,1439478380009031,1447410666071673,1422953298588851,1415985130267804,37,
1063,1439478380321535,1447410666321677,1422953298838818,1415985130517769,37,
1064,1439478380634036,1447410666571681,1422953299088785,1415985130767733,37,
1065,1439478895579181,1447411278827847,1422953835331174,1415985661758482,158,
1066,1439478895954189,1447411279702858,1422953835831109,1415985662133431,158,
1067,1439478896329197,1447411280827872,1422953836331044,1415985662445887,158,
1068,1439478896766702,1447411282327889,1422953836893470,1415985662820835,158,
1069,1439478897204214,1447411290140469,1422953837455898,1415985663195784,158,
1070,1439480457541143,1447412319776451,1422955021990236,1415986523392531,313,
1071,1439480457853648,1447412320026454,1422955022302697,1415986523642494,313,
1072,1439480458103654,1447412320338959,1422955022615156,1415986523892462,313,
1073,1439480458416159,1447412320588962,1422955022927616,1415986524142430,313,
1074,1439480458666164,1447412320838965,1422955023240077,1415986524392393,313,
1075,1439480902860763,1447412954533411,1422955427000748,1415987207488245,409,
1076,1439480903360773,1447412955095913,1422955427563175,1415987207925685,409,
1077,1439480903860775,1447412955595915,1422955428063113,1415987208363128,409,
1078,1439480904360776,1447412956158419,1422955428563047,1415987208800569,409,
1079,1439480904860781,1447412956658425,1422955429062984,1415987209238009,409,
1080,1439478989455617,1447411393141532,1422954216219154,1415985754058529,182,
1081,1439478990018127,1447411393766539,1422954216906565,1415985754620954,182,
1082,1439478990393133,1447411394329045,1422954217718960,1415985755120886,182,
1083,1439478990830642,1447411394829049,1422954218656338,1415985755558327,182,
1084,1439478991205649,1447411395329059,1422954219718700,1415985755933277,182,
1085,1439480066472435,1447412001148013,1422954770772546,1415986304359457,270,
1086,1439480067159948,1447412002210524,1422954771147500,1415986304796897,270,
1087,1439480067909963,1447412003023036,1422954771522450,1415986305171846,270,
1088,1439480068597477,1447412003585541,1422954771897402,1415986305546796,270,
1089,1439480069597489,1447412004148048,1422954772272354,1415986305921744,270,
1090,1439480854172474,1447412901282827,1422955373820069,1415987159182219,393,
1091,1439480854547481,1447412901657817,1422955374132529,1415987159557170,393,
1092,1439480854922483,1447412902032819,1422955374444990,1415987159869631,393,
1093,1439480855297489,1447412902407826,1422955374819940,1415987160182089,393,
1094,1439480855672493,1447412902782828,1422955375132401,1415987160557038,393,
1095,1439478783389979,1447411205139577,1422953783150482,1415985600329273,142,
1096,1439478783702482,1447411205389580,1422953783462941,1415985600641732,142,
1097,1439478784014988,1447411205702084,1422953783775401,1415985600954187,142,
1098,1439478784327496,1447411205952087,1422953784150352,1415985601204156,142,
1099,1439478784639999,1447411206264591,1422953784462810,1415985601516611,142,
1100,1439478584949515,1447410960699576,1422953557055018,1415985346113611,89,
1101,1439478585262021,1447410961012080,1422953557429969,1415985346363574,89,
1102,1439478585574525,1447410961324581,1422953557742428,1415985346676035,89,
1103,1439478585887031,1447410961637083,1422953558054888,1415985346925997,89,
1104,1439478586199539,1447410961949585,1422953558429838,1415985347238459,89,
1105,1439480312976360,1447412210150271,1422954958998333,1415986492396693,300,
1106,1439480313351366,1447412210525275,1422954959310792,1415986492709148,300,
1107,1439480313788875,1447412210900277,1422954959623252,1415986493021610,300,
1108,1439480314163878,1447412211275281,1422954959935711,1415986493334067,300,
1109,1439480314538884,1447412211587785,1422954960248172,1415986493584034,300,
1110,1439480971049350,1447413105285074,1422955511677390,1415987275479129,427,
1111,1439480972174368,1447413106535091,1422955512364802,1415987277791318,427,
1112,1439480976861940,1447413107722604,1422955513177197,1415987278853677,427,
1113,1439480978361966,1447413108660117,1422955514614513,1415987279603575,427,
1114,1439481002549837,1447413109410126,1422955520613744,1415987280166000,427,
1115,1439478564386711,1447410949011964,1422953545369046,1415985334740146,86,
1116,1439478564699213,1447410949511968,1422953545743997,1415985335177589,86,
1117,1439478565074219,1447410949949473,1422953546118948,1415985335615030,86,
1118,1439478565449226,1447410950511978,1422953546493899,1415985336052466,86,
1119,1439478565949235,1447410951011984,1422953546931341,1415985336489910,86,
1120,1439481061488279,1447413187973501,1422955593854355,1415987362779924,455,
1121,1439481061738285,1447413188411006,1422955594104324,1415987363154874,455,
1122,1439481061988289,1447413188973512,1422955594416783,1415987363467329,455,
1123,1439481062238294,1447413189598520,1422955594666751,1415987363779791,455,
1124,1439481062488298,1447413190286029,1422955594979211,1415987364154739,455,
1125,1439481127051842,1447413316599926,1422955664845258,1415987434457817,479,
1126,1439481127301845,1447413316849931,1422955665157717,1415987434707782,479,
1127,1439481127551847,1447413317099930,1422955665470177,1415987434957748,479,
1128,1439481127864349,1447413317349933,1422955665782638,1415987435207717,479,
1129,1439481128114352,1447413317599952,1422955666095099,1415987435457682,479,
1130,1439478928329682,1447411322640799,1422953879950357,1415985686192685,165,
1131,1439478928767191,1447411323015799,1422953880387800,1415985686567634,165,
1132,1439478929142197,1447411323390804,1422953880762751,1415985686880091,165,
1133,1439478929517205,1447411323765807,1422953881200195,1415985687255040,165,
1134,1439478929892211,1447411324203313,1422953881575147,1415985687567497,165,
1135,1439478980767990,1447411387016469,1422954211844721,1415985737373280,181,
1136,1439478981205495,1447411387516473,1422954212282165,1415985738560618,181,
1137,1439478981642997,1447411388016479,1422954212719608,1415985740560351,181,
1138,1439478982143004,1447411388578984,1422954213157051,1415985742435098,181,
1139,1439478982768016,1447411389203991,1422954213594494,1415985743497454,181,
1140,1439478932392243,1447411326140832,1422953883449902,1415985689004803,166,
1141,1439478932829749,1447411326578351,1422953883887346,1415985689317261,166,
1142,1439478933267257,1447411327015844,1422953884324787,1415985689629721,166,
1143,1439478933642263,1447411327453346,1422953884762230,1415985689879686,166,
1144,1439478934017268,1447411327890851,1422953885199674,1415985690192141,166,
1145,1439479274147525,1447411693082211,1422954600232019,1415986059517384,237,
1146,1439479274522535,1447411693457215,1422954600606971,1415986060017319,237,
1147,1439479274897535,1447411693894718,1422954600981922,1415986060517250,237,
1148,1439479275272536,1447411694269719,1422954601356873,1415986060954693,237,
1149,1439479275710038,1447411694644723,1422954601794317,1415986061329643,237,
1150,1439478265819947,1447410584883416,1422953207038358,1415985049153789,7,
1151,1439478266257454,1447410585195920,1422953207350817,1415985049466244,7,
1152,1439478266757461,1447410585508425,1422953207663276,1415985049778704,7,
1153,1439478267194967,1447410585820928,1422953207975736,1415985050091160,7,
1154,1439478267632471,1447410586133432,1422953208288194,1415985050403615,7,
1155,1439481124801807,1447413314537410,1422955662220594,1415987432583068,478,
1156,1439481125051811,1447413314787409,1422955662533054,1415987432833033,478,
1157,1439481125301815,1447413315037425,1422955662845513,1415987433020509,478,
1158,1439481125551820,1447413315287418,1422955663157974,1415987433270476,478,
1159,1439481125801826,1447413315537418,1422955663470434,1415987433457951,478,
1160,1439479238521961,1447411660519362,1422954570048411,1415986027334216,231,
1161,1439479238959470,1447411661019363,1422954570485855,1415986027709166,231,
1162,1439479239396979,1447411661519367,1422954570923299,1415986028146608,231,
1163,1439479239834482,1447411662019373,1422954571360743,1415986028646541,231,
1164,1439479240334487,1447411662519379,1422954571798186,1415986029208966,231,
1165,1439480270288169,1447412176899900,1422954933689087,1415986466275197,293,
1166,1439480270913176,1447412177399904,1422954934376498,1415986466712643,293,
1167,1439480271600688,1447412177962411,1422954934938925,1415986467150084,293,
1168,1439480272413202,1447412178462416,1422954935438862,1415986467587522,293,
1169,1439480273225717,1447412179024924,1422954935876306,1415986468024966,293,
1170,1439478694951161,1447411096763468,1422953684663341,1415985476033558,122,
1171,1439478695326164,1447411097138472,1422953685038292,1415985476346016,122,
1172,1439478695638669,1447411097513477,1422953685413243,1415985476658469,122,
1173,1439478695951173,1447411097888480,1422953685788195,1415985476970931,122,
1174,1439478696326180,1447411098263484,1422953686163146,1415985477283389,122,
1175,1439480240912716,1447412133586938,1422954876633924,1415986423218485,284,
1176,1439480241287721,1447412134086945,1422954876946383,1415986423655925,284,
1177,1439480241662727,1447412134586951,1422954877258844,1415986424093378,284,
1178,1439480242037733,1447412135086960,1422954877571303,1415986424530809,284,
1179,1439480242412739,1447412135586963,1422954877883763,1415986424905758,284,
1180,1439481050238108,1447413172535820,1422955579231230,1415987328347041,449,
1181,1439481050488114,1447413172785823,1422955579543690,1415987328659499,449,
1182,1439481050738118,1447413173035826,1422955579856150,1415987328971956,449,
1183,1439481050988123,1447413173285828,1422955580106117,1415987329284413,449,
1184,1439481051238128,1447413173535829,1422955580418578,1415987329596873,449,
1185,1439478790515082,1447411212202151,1422953791586881,1415985607078362,145,
1186,1439478790765087,1447411212452155,1422953791899340,1415985607328327,145,
1187,1439478791015090,1447411212702157,1422953792211800,1415985607578294,145,
1188,1439478791265096,1447411212952160,1422953792524259,1415985607828261,145,
1189,1439478791515098,1447411213202169,1422953792836718,1415985608078225,145,
1190,1439478385384109,1447410670946725,1422953302650819,1415985134954669,39,
1191,1439478385884118,1447410671446730,1422953302963277,1415985135392124,39,
